water_body_name,water_body_longitude,water_body_latitude,country_code,province_code,closest_city,distance
Barnes Lake,-121.24306,50.70111,CAN,BC,Ashcroft,3.6
Barnet Lake,-121.81778,49.47056,CAN,BC,Bear Creek,8.5
Barney Lake,-122.50194,54.29806,CAN,BC,Giscome,27.2
Barney Lake,-127.43194,59.9925,CAN,BC,Fireside,38.9
Baron Lake,-128.5525,52.62528,CAN,BC,Shearwater,61.6
Barren Lake,-124.02083,49.96306,CAN,BC,Earls Cove,23.5
Barrett Lake,-117.35111,49.34222,CAN,BC,Porto Rico,8
Barrett Lake,-126.775,54.45167,CAN,BC,Houston,10.1
Barrier Lake,-123.08111,49.94806,CAN,BC,Garibaldi,5.3
Barriere River,-120.13861,51.17389,CAN,BC,Barriere,1.2
Barrington River,-131.73778,57.69528,CAN,BC,Jacksons,9.3
Barsby Lake,-124.06722,49.09333,CAN,BC,Nanaimo,12.2
Bartholomew Lake,-115.78222,49.68722,CAN,BC,Fort Steele,13.3
Barton Lake,-123.41139,53.47861,CAN,BC,Punchaw,15.9
Barton Lake,-119.885,50.06361,CAN,BC,Nahun,27.6
Barton Lake,-121.61583,51.10611,CAN,BC,Clinton,2.6
Basalt Lake,-125.49722,52.96722,CAN,BC,Ulkatcho,14.1
Basely Lake,-120.39972,49.43111,CAN,BC,Princeton,8.5
Batchellor Lake,-129.66194,53.60389,CAN,BC,Oona River,54.5
Batchelor Lake,-120.4075,50.73417,CAN,BC,Kamloops,8.1
Batchelor Lake,-123.65583,49.59083,CAN,BC,Tuwanek,8.2
Batie Lake,-120.97583,49.32611,CAN,BC,Othello,27.8
Batnuni Lake,-124.0125,53.36806,CAN,BC,Punchaw,55.4
Batstone Lake,-120.63444,49.7775,CAN,BC,Allison Lake,10.1
Battaglia Lake,-129.4675,53.52528,CAN,BC,Weewanie,48.4
Batten Lake,-121.64944,52.30333,CAN,BC,Miocene,10.7
Battle Lake,-138.15833,59.65472,CAN,BC,Yakutat,81.7
Battle Lake,-126.35778,50.71556,CAN,BC,Scott Cove,9.1
Battleship Lake,-125.30944,49.71861,CAN,BC,Headquarters,14.8
Battleship Lakes,-122.37806,50.19889,CAN,BC,Owl Creek,30.2
Baurle Lake,-122.91278,54.16389,CAN,BC,Prince George,30
Bayliff Lake,-123.40056,52.31222,CAN,BC,Redstone,28.5
Baynes Lake,-115.22417,49.23389,CAN,BC,Kragmont,6.6
Beadnell Lake,-125.53139,49.79361,CAN,BC,Headquarters,29.9
Beale Lake,-129.10306,58.89389,CAN,BC,McDame,33
Bear Creek Reservoir,-123.89528,48.50417,CAN,BC,Shirley,13.4
Bear Lake,-124.12889,48.815,CAN,BC,Lake Cowichan,5.4
Bear Lake,-122.67667,54.47694,CAN,BC,Anzac,33.7
Bear Lake,-117.19556,50.04139,CAN,BC,Zincton,0.9
Bear Lake,-126.82,56.09528,CAN,BC,Bulkley House,57.2
Bear Lake,-121.73417,49.31806,CAN,BC,Harrison Hot Springs,4.2
Bear Lake,-119.17639,50.1525,CAN,BC,Coldstream,8.8
Bear Lake,-128.92028,53.0875,CAN,BC,Weewanie,67.7
Bear Lake,-125.65583,50.17083,CAN,BC,Elk Bay,19.5
Bear Lake,-123.58,49.81111,CAN,BC,Doriston,24.2
Bear Paw Lake,-118.25833,49.59361,CAN,BC,Renata,21.2
Bear River,-124.95444,50.83389,CAN,BC,Brem River,48.9
Bear River,-126.97056,56.27972,CAN,BC,Fourth Cabin,59.6
Bear River,-129.98917,55.9175,CAN,BC,Stewart,2.3
Beard Lake,-127.45972,50.71444,CAN,BC,Port Hardy,2.9
Bearhole Lake,-120.68889,55.05111,CAN,BC,Tumbler Ridge,21.4
Bearpaw Lake,-118.12389,50.53,CAN,BC,Fosthall,24.1
Bearpaw Lake,-121.49111,51.87472,CAN,BC,122 Mile House,8
Bearskin Lake,-132.29194,58.19667,CAN,BC,Sheslay,30
Beartrack Lake,-120.75111,51.955,CAN,BC,Mahood Falls,15.2
Beartrap Lake,-120.57,51.54306,CAN,BC,Roe Lake,18.5
Beaton Lake,-120.63611,50.68528,CAN,BC,Copper Creek,14.3
Beatrice Lake,-117.60944,49.87833,CAN,BC,Slocan,16
Beattie Lake,-123.29972,57.18333,CAN,BC,Sikanni Chief,36.5
Beatton River,-120.37694,56.09944,CAN,BC,Tower Lake,14.9
Beatty Lake,-115.30139,50.65472,CAN,BC,Invermere,54.1
Beaufort Lake,-125.04111,49.50528,CAN,BC,Cumberland,12.6
Beaumont Lake,-122.79194,51.91,CAN,BC,Hanceville,17.2
Beauregard Lake,-120.33333,51.20639,CAN,BC,Chinook Cove,12
Beautiful Lake,-122.5125,49.30972,CAN,BC,Yennadon,9.9
Beautiful Lake,-119.95361,50.25694,CAN,BC,Fintry,34.9
Beautiful Lake,-125.33639,49.6875,CAN,BC,Headquarters,18.1
Beauty Lake,-125.5275,49.43694,CAN,BC,Chetarpe,40
Beaux Yeux Lake,-121.71389,52.25194,CAN,BC,Miocene,4.1
Beaver Dam Lake,-124.19556,54.495,CAN,BC,Fort St James,7
Beaver Lake,-123.13917,49.30417,CAN,BC,West Vancouver,3.3
Beaver Lake,-124.07917,48.81333,CAN,BC,Lake Cowichan,2.2
Beaver Lake,-123.39556,48.51417,CAN,BC,Saanich,6.6
Beaver Lake,-124.2825,49.94083,CAN,BC,Powell River,20.9
Beaver Lake,-123.01667,52.23889,CAN,BC,Lees Corner,33.5
Beaver Lake,-121.8225,52.45611,CAN,BC,Big Lake Ranch,4.8
Beaver Lake,-129.97361,58.4275,CAN,BC,Laketon,31.2
Beaver Lake,-127.31528,50.60083,CAN,BC,Port McNeill,16.4
Beaver Lake,-120.64861,51.85417,CAN,BC,Mahood Falls,2.3
Beaver Lake,-125.99111,53.83139,CAN,BC,Ootsa Lake,5.2
Beaver Lake,-117.46167,50.18083,CAN,BC,Rosebery,16.8
Beaver Lake,-125.62417,50.15222,CAN,BC,Bloedel,17.6
Beaver Lake,-121.36417,55.93944,CAN,BC,East Pine,25.5
Beaver River,-124.3175,59.72,CAN,BC,Nelson Forks,29.7
Beaver River,-117.43667,51.52556,CAN,BC,East Gate,12.6
Beaverdam Lake,-121.61722,51.27528,CAN,BC,Chasm,11.4
Beaverdam Lake,-122.75972,54.49278,CAN,BC,Anzac,34.3
Beaverfoot River,-116.57389,51.18861,CAN,BC,Parson,14.2
Beaverhouse Lake,-120.13556,50.3925,CAN,BC,Beresford,22.7
Beaverhut Lake,-120.60944,51.05056,CAN,BC,Criss Creek,8.7
Beaverjack Lake,-118.84833,50.36583,CAN,BC,Mabel Lake,6.5
Beaverlodge Lake,-120.04333,55.33667,CAN,BC,Tupper,18.2
Beaverlodge Lake,-128.03611,56.96028,CAN,BC,Fifth Cabin,60.3
Beaverlodge Lakes,-121.62833,51.63944,CAN,BC,Tatton,20
Beaverlodge River,-120,55.35417,CAN,BC,Tupper,16.4
Beaverpond Lakes,-125.90611,55.72,CAN,BC,Bulkley House,20.6
Beavertail Lake,-125.50833,49.98417,CAN,BC,Bloedel,17.2
Beavertail Lake,-122.9475,52.35861,CAN,BC,Macalister,38.5
Becher Lake,-125.61417,49.99167,CAN,BC,Bloedel,21.6
Becher Lake,-122.54583,51.93278,CAN,BC,Becher House,2.8
Beck Lake,-123.89806,49.09167,CAN,BC,Harmac,5.8
Becker Lake,-119.15833,50.26083,CAN,BC,Kedleston,6.5
Becker Lake,-121.055,51.80639,CAN,BC,105 Mile House,21.5
Beckon Lake,-125.22028,49.01167,CAN,BC,Ecoole,12.8
Bedard Lake,-121.51694,50.66944,CAN,BC,Ashcroft,17.4
Bedingfield Lake,-121.14583,51.90306,CAN,BC,111 Mile House,22.3
Bednesti Lake,-123.37833,53.85917,CAN,BC,Telachick,11.7
Bednorski Lake,-115.50556,49.44111,CAN,BC,Bull River,4.9
Bedwell Lake,-125.59472,49.49278,CAN,BC,Chetarpe,39.9
Bedwell River,-125.77667,49.36417,CAN,BC,Chetarpe,20.6
Begbie Lake,-123.68361,48.58528,CAN,BC,Leechtown,10.2
Begbie Lake,-118.18417,50.91167,CAN,BC,Revelstoke,9.7
Belcache Lake,-120.43889,51.34306,CAN,BC,Chu Chua,18.9
Belcourt Lake,-120.36611,54.42056,CAN,BC,Penny,87.2
Belemnite Lake,-124.72556,51.62306,CAN,BC,Tatlayoko Lake,22.7
Belinda Lake,-123.96806,50.53944,CAN,BC,Brem River,50.8
Belisle Reservoir,-124.57417,53.97111,CAN,BC,Lily Lake,6.3
Belknap Lake,-122.83583,49.52833,CAN,BC,Alvin,16.6
Bell Irving Lake,-123.08861,49.54972,CAN,BC,Furry Creek,9.6
Bell Irving River,-129.02833,56.16417,CAN,BC,Meziadin Junction,18.2
Bell Lake,-132.99806,59.29333,CAN,BC,Surprise,44.6
Bella Coola River,-126.7775,52.39,CAN,BC,Tallheo,3.9
Bella Lake,-128.73944,56.04389,CAN,BC,Meziadin Junction,35.4
Bellelliot Lake,-126.685,54.03667,CAN,BC,Noralee,17.5
Bellos Lake,-122.30806,53.11583,CAN,BC,Cottonwood,11.9
Bells Lake,-121.53889,52.29306,CAN,BC,Miocene,16.8
Belowe Lake,-129.45361,53.49389,CAN,BC,Weewanie,49
Ben Lake,-122.10139,52.59111,CAN,BC,Macalister,25.6
Bend Lake,-130.01556,58.90917,CAN,BC,Porter Landing,13.1
Bendixon Lake,-121.87417,52.89056,CAN,BC,Wingdam,18.8
Bennett Lake,-134.93889,59.925,CAN,BC,Bennett,9
Bennie Lake,-122.68611,49.36889,CAN,BC,Coquitlam,12.2
Benny Lake,-121.30861,52.54833,CAN,BC,Keithley Creek,25.3
Benoit Lakes,-124.47222,54.97611,CAN,BC,Pinchi Lake,38.3
Benson Lake,-122.07694,52.90611,CAN,BC,Coldspring House,12.3
Benson Lake,-127.24472,50.39028,CAN,BC,Benson Lake,2.7
Benson River,-127.37167,50.42056,CAN,BC,Port Alice,8.3
Bent Lake,-123.08333,54.39722,CAN,BC,Isle Pierre,50.9
Bentzi Lake,-124.87667,53.77139,CAN,BC,Lily Lake,26.8
Beresford Lakes,-120.25028,50.585,CAN,BC,Beresford,0.2
Berg Lake,-119.15778,53.14694,CAN,BC,Mount Robson,13.4
Bergerac Lake,-119.20222,50.65,CAN,BC,Deep Creek,3.8
Berglien Lake,-116.23861,49.77389,CAN,BC,Meachen,17.6
Bergstrom Lake,-116.34417,49.87472,CAN,BC,Meachen,29.2
Berm Lake,-123.98,50.54306,CAN,BC,Brem River,50.1
Berman Lake,-123.33056,53.85306,CAN,BC,Telachick,8.7
Berna Lake,-122.75444,50.11472,CAN,BC,Nesters,14.1
Bernard Lake,-135.04583,59.70694,CAN,BC,Lindeman,8.8
Bert Lake,-123.67806,48.45694,CAN,BC,Leechtown,5
Bertha Lake,-127.73528,51.21694,CAN,BC,Shushartie,41.2
Beryl Lake,-114.52,49.125,CAN,BC,Flathead,14.2
Besa River,-123.29806,57.6625,CAN,BC,Trutch,22.1
Bessie Lake,-129.65528,55.40639,CAN,BC,Alice Arm,14.7
Beston Lake,-126.23333,50.07583,CAN,BC,Gold River,35.4
Beta Lake,-124.15583,49.93694,CAN,BC,Earls Cove,23.1
Beth Lake,-123.15194,49.5725,CAN,BC,Furry Creek,4.4
Betsy Lake,-122.56972,49.33111,CAN,BC,Yennadon,10.9
Beveridge Lake,-121.62694,52.32944,CAN,BC,Miocene,13.8
Beverly Lake,-123.39556,53.92861,CAN,BC,Isle Pierre,9.8
Bewlay Lake,-124.90583,48.89472,CAN,BC,Kildonan,13.6
Biancotto Lake,-119.76194,50.53722,CAN,BC,Holmwood,16
Bickford Lake,-122.4175,55.63694,CAN,BC,Lemoray,11.5
Bickle Lake,-125.95889,53.94139,CAN,BC,Tatalrose,4.9
Bicknell Lake,-126.82778,57.01722,CAN,BC,Fifth Cabin,95.9
Bidwell Lakes,-124.01667,51.94778,CAN,BC,Redstone,29.9
Biely Lake,-120.72833,49.69306,CAN,BC,Allison Lake,9.1
Big Bar Lake,-121.79861,51.31056,CAN,BC,Jesmond,12.5
Big Crater Lake,-124.1625,50.17639,CAN,BC,Homfray Creek,36.2
Big Falls Lake,-129.70917,53.98861,CAN,BC,Osland,33.9
Big Fish Lake,-116.38722,50.78694,CAN,BC,Kootenay Crossing,26
Big Horn Reservoir,-119.66944,50.07361,CAN,BC,Nahun,12.1
Big Lake,-121.83778,52.3825,CAN,BC,Big Lake Ranch,3.9
Big Lake,-121.40611,55.91833,CAN,BC,East Pine,24.4
Big Lake,-123.73278,51.52806,CAN,BC,Nemaiah Valley,11.5
Big Lake,-121.45444,51.66833,CAN,BC,Tatton,8.1
Big Loon Lake,-125.83667,54.76417,CAN,BC,Granisle,27.2
Big Meadow Lake,-119.46222,49.67833,CAN,BC,Chute Lake,5.1
Big OK Lake,-121.12111,50.48083,CAN,BC,Spatsum,14.8
Big Onion Lake,-123.63333,51.40806,CAN,BC,Nemaiah Valley,19.2
Big Stick Lake,-125.09778,52.0125,CAN,BC,Charlotte Lake,27.4
Bigelow Lake,-127.16861,54.75556,CAN,BC,Seymour Lake,0.6
Bill Fraser Lake,-118.215,50.44528,CAN,BC,Fosthall,22.6
Bill Lake,-130.06306,54.40028,CAN,BC,Prince Rupert,19.6
Bill Nye Lake,-127.12417,54.05944,CAN,BC,Noralee,45.9
Bills Lake,-122.48417,54.64222,CAN,BC,Anzac,13.4
Billy Lake,-120.90972,50.4125,CAN,BC,Logan Lake,11.4
Billy Lake,-124.2625,52.33333,CAN,BC,Redstone,44.3
Billygoat Lake,-122.79028,50.105,CAN,BC,Nesters,11.8
Bingham Lake,-123.08333,49.60472,CAN,BC,Darrell Bay,9.1
Binta Lake,-125.49056,53.87833,CAN,BC,Cheslatta,21.4
Birch Lake,-120.50472,51.45417,CAN,BC,Roe Lake,23.8
Birches Lake,-127.75306,59.18056,CAN,BC,Fireside,64.5
Bird Lake,-125.18639,53.64722,CAN,BC,Glenannan,42.9
Bird Lake,-132.4025,53.59806,CAN,BC,Shannon Bay,8.6
Bird Lake,-122.57111,49.31611,CAN,BC,Yennadon,9.2
Bird Lakes,-116.36444,49.83583,CAN,BC,Meachen,25.4
Birkenhead Lake,-122.69333,50.53472,CAN,BC,Birken,7.9
Birkenhead River,-122.60556,50.30611,CAN,BC,Owl Creek,10.2
Bischoff Lakes,-119.035,51.5675,CAN,BC,Albas,40.9
Bish Lake,-128.9225,54.06417,CAN,BC,Kitimat,17.7
Bishop Lake,-128.09083,52.13778,CAN,BC,Shearwater,1.1
Bishop Lake,-121.46944,51.44528,CAN,BC,100 Mile House,25
Bishop Lake,-123.50778,52.59806,CAN,BC,Baker Creek,49.7
Bishop River,-124.36,50.97667,CAN,BC,Brem River,64.2
Bisson Lake,-118.61306,50.04694,CAN,BC,Blue Springs,28.2
Bittern Lake,-127.09694,54.04889,CAN,BC,Noralee,44
Bittern Lake,-116.59694,50.97667,CAN,BC,Parson,10.3
Bjune Lake,-127.7425,51.34861,CAN,BC,Dawsons Landing,28.3
Black Fox Lake,-128.87611,57.70722,CAN,BC,Hyland Post,43.6
Black Friday Lake,-129.97222,59.58583,CAN,BC,Jade City,41.4
Black Lake,-125.09806,48.77389,CAN,BC,Ecoole,21.8
Black Lake,-118.95028,51.19861,CAN,BC,Albas,4.6
Black Lake,-124.79583,50.15611,CAN,BC,Teakerne Arm,3.6
Black Lake,-121.57889,53.01056,CAN,BC,Stanley,9.6
Black Lake,-127.04028,57.235,CAN,BC,Hyland Post,80.9
Black Lake,-120.30778,51.11972,CAN,BC,Exlou,12.7
Black Lake,-122.28417,53.01,CAN,BC,Cottonwood,9
Black River,-125.11389,48.72972,CAN,BC,Clo oose,23.5
Black Tusk Lake,-123.02528,49.96194,CAN,BC,Garibaldi,8.9
Blackburn Lake,-123.48444,48.82194,CAN,BC,Genoa Bay,11
Blackfly Lake,-130.89583,59.23639,CAN,BC,Defot,45.3
Blackhawk Lake,-120.42611,55.09722,CAN,BC,Tumbler Ridge,36.5
Blackjack Lake,-124.16389,49.14972,CAN,BC,Lantzville,13
Blackpine Lake,-125.38972,56.34333,CAN,BC,Ingenika Mine,41.6
Blackwater Lake,-125.59028,50.17,CAN,BC,Bloedel,15.9
Blackwater Lake,-117.40556,51.6225,CAN,BC,East Gate,23.6
Blackwater Lake,-122.58472,50.56167,CAN,BC,Gates,7.8
Blackwater Lake,-123.59833,55.49194,CAN,BC,Mackenzie,37
Blackwater Lake,-122.54556,51.51167,CAN,BC,Big Creek,40.7
Blackwell Lake,-120.06722,50.41028,CAN,BC,Beresford,23.2
Blaeberry River,-117.08806,51.42389,CAN,BC,Forde,3
Blake Lake,-122.45472,52.00417,CAN,BC,Becher House,7.4
Blanca Lake,-123.47639,50.19583,CAN,BC,McGuire,30.6
Blanchard Lake,-136.52194,59.97194,CAN,BC,Rainy Hollow,46.9
Blanchard River,-136.8575,60,CAN,BC,Rainy Hollow,53.2
Blanchet Lake,-126.32194,53.40028,CAN,BC,Tetachuk,22.5
Blanchet River,-126.01167,53.52222,CAN,BC,Marilla,22.5
Blaney Lake,-122.57667,49.29694,CAN,BC,Yennadon,7.1
Blanket Lakes,-127.40667,53.55389,CAN,BC,Noralee,79.8
Bleak Lake,-116.37972,49.92361,CAN,BC,Meachen,35.1
Bleeker Lake,-120.16278,50.50139,CAN,BC,Beresford,11
Blenkinsop Lake,-123.36056,48.48306,CAN,BC,Saanich,3.1
Blinch Lake,-122.17639,49.42944,CAN,BC,Williams Landing,24.6
Blind Lake,-123.94389,49.08,CAN,BC,Harmac,9
Blinkhorn Lake,-123.57611,48.3875,CAN,BC,Metchosin,3.1
Blizzard Lakes,-124.95944,58.42444,CAN,BC,Magnum Mine,14.7
Bloomfield Lake,-128.66139,52.83417,CAN,BC,Shearwater,85.5
Blue Bottom Lake,-115.23139,49.27083,CAN,BC,Kragmont,10.7
Blue Earth Lake,-121.49028,50.59417,CAN,BC,Spatsum,14.3
Blue Grouse Lake,-125.31222,49.83861,CAN,BC,Headquarters,16.2
Blue Lake,-124.90667,48.73389,CAN,BC,Clo oose,11.4
Blue Lake,-119.56056,49.04056,CAN,BC,Osoyoos,6.8
Blue Lake,-117.1575,50.28583,CAN,BC,Marblehead,14.1
Blue Lake,-124.97556,52.98639,CAN,BC,Ulkatcho,48.5
Blue Lake,-122.41556,52.68639,CAN,BC,Narcosli Creek,9.9
Blue Lake,-124.49778,55.87694,CAN,BC,Manson Creek,23.4
Blue Lake,-119.55694,52.06056,CAN,BC,Clearwater,56.5
Blue Lake,-120.23056,50.25694,CAN,BC,Quilchena,21.6
Blue Lake,-122.23833,52.33278,CAN,BC,Macalister,17
Blue Lake,-123.09444,54.99972,CAN,BC,Mackenzie,36.1
Blue River,-119.27944,52.10417,CAN,BC,Albreda,59.8
Blue River,-128.96611,59.69389,CAN,BC,Watson Lake,45.6
Blue Sheep Lake,-128.32333,58.76806,CAN,BC,Boulder City,56.7
Blueberry River,-120.82056,56.74139,CAN,BC,Peejay,20.1
Bluey Lake,-120.56944,49.86611,CAN,BC,Aspen Grove,8.2
Bluff Lake,-124.72611,51.74972,CAN,BC,Tatla Lake,18.8
Bluff Lake,-126.17139,52.53139,CAN,BC,Atnarko,27.2
Boar Lake,-121.65194,51.53667,CAN,BC,Exeter,25.9
Boat Lake,-123.8675,53.34917,CAN,BC,Punchaw,46.3
Bob Lake,-120.57861,50.34611,CAN,BC,Lac Le Jeune,15.7
Bob Lake,-120.4325,51.02861,CAN,BC,Criss Creek,21.2
Bob Lake,-116.65667,50.99,CAN,BC,Parson,8.7
Bob Quinn Lake,-130.26667,56.97028,CAN,BC,Bob Quinn Lake,1.2
Bobb Lake,-122.63639,50.81278,CAN,BC,Pioneer Mine,11.5
Bobbs Lake,-120.9625,51.80611,CAN,BC,Mahood Falls,21.7
Bobs Lake,-120.30389,49.91528,CAN,BC,Aspen Grove,22.5
Bobs Lake,-124.29556,49.60389,CAN,BC,Billings Bay,12.7
Bobtail Lake,-121.79944,51.8925,CAN,BC,Enterprise,8.8
Bock Lake,-115.56444,49.57167,CAN,BC,Fort Steele,7.1
Boden Lake,-126.195,53.84694,CAN,BC,Streatham,3.9
Bodil Lake,-125.64472,50.10556,CAN,BC,Bloedel,18.7
Bodley Lake,-124.17278,53.43889,CAN,BC,Nulki,53.2
Bog Lake,-120.11083,50.49,CAN,BC,Beresford,14.3
Bog Lake,-120.83611,51.22083,CAN,BC,Vidette,7.5
Bogmar Lake,-120.38194,51.22889,CAN,BC,Chinook Cove,15
Boitano Lake,-122.12972,51.94917,CAN,BC,Williams Lake,20
Bolarn Lake,-123.05583,54.06361,CAN,BC,Isle Pierre,17.9
Bolcome Lake,-124.66667,54.34611,CAN,BC,Pinchi,26.8
Bolduc Lake,-118.57667,49.15472,CAN,BC,Eholt,2.4
Bolean Lake,-119.50028,50.53722,CAN,BC,Yankee Flats,9.7
Bolton Lake,-126.42222,49.77972,CAN,BC,Kendrick Camp,16.9
Bonanza Lake,-126.77833,50.37111,CAN,BC,Telegraph Cove,19.7
Bonanza Lake,-129.9325,55.45194,CAN,BC,Alice Arm,29.6
Bonanza River,-126.81222,50.45944,CAN,BC,Telegraph Cove,9.7
Bonaparte Lake,-120.55806,51.26056,CAN,BC,Vidette,26
Bonaparte River,-121.25861,50.73917,CAN,BC,Ashcroft,2.6
Bond Lake,-122.13389,52.08833,CAN,BC,Williams Lake,4.6
Bone Lake,-124.05361,54.45944,CAN,BC,Fort St James,13.4
Boneyard Lake,-123.74139,48.43667,CAN,BC,Sooke,6
Bonneau Lake,-118.72917,50.14972,CAN,BC,Blue Springs,14.1
Bonner Lake,-121.50278,53.12,CAN,BC,Stanley,17.2
Bonney Lake,-128.82472,55.93861,CAN,BC,Meziadin Junction,34.6
Bonnington Lake,-123.25472,54.90417,CAN,BC,Mackenzie,47.9
Bonny Gem Lake,-116.69139,50.16944,CAN,BC,Birchdale,19.6
Bonus Lake,-128.62056,55.60667,CAN,BC,Gitanyow,51.5
Boomer Lake,-127.36833,51.4875,CAN,BC,Dawsons Landing,18.3
Boomerang Lake,-124.51111,53.6775,CAN,BC,Lily Lake,26.7
Boomerang Lake,-126.59139,54.98028,CAN,BC,Granisle,26.8
Boomerang Lake,-124.15472,49.17806,CAN,BC,Lantzville,9.9
Boomerang Lake,-120.82417,51.94667,CAN,BC,Mahood Falls,17.4
Boomerang Lake,-126.985,51.00944,CAN,BC,Warner Bay,9.2
Boomerang Lake,-130.6675,58.08556,CAN,BC,Days Ranch,14
Boot Jack Lake,-123.26528,54.95917,CAN,BC,Mackenzie,42.1
Boot Lake,-117.22528,49.8025,CAN,BC,Slocan,17.7
Boot Lake,-125.53167,50.05667,CAN,BC,Bloedel,12.5
Boot Lake,-120.33833,49.93583,CAN,BC,Aspen Grove,19.9
Boot Lake,-122.74056,54.31667,CAN,BC,Giscome,36.9
Boot Lake,-120.45889,55.18972,CAN,BC,Tumbler Ridge,35
Boot Lake,-123.305,53.25639,CAN,BC,Blackwater,11.8
Bootfrog Lake,-125.75222,50.08139,CAN,BC,Bloedel,26.6
Bootjack Lake,-121.655,52.53833,CAN,BC,Hydraulic,9.2
Boquist Lake,-123.24806,54.04722,CAN,BC,Isle Pierre,10.8
Borden Lake,-128.72,55.57111,CAN,BC,Alice Arm,48
Border Lake,-120.39694,49.00556,CAN,BC,Allenby,46.5
Border Lake,-130.70778,56.3525,CAN,BC,Granduc,39.8
Boreal Lake,-127.67028,58.80222,CAN,BC,Boulder City,89.1
Borel Lake,-125.05306,53.93861,CAN,BC,Glenannan,9.3
Boscar Lake,-120.80111,52.20111,CAN,BC,Black Creek,22.5
Bose Lake,-120.96639,50.51722,CAN,BC,Logan Lake,11.1
Bosk Lake,-120.80306,52.16972,CAN,BC,Black Creek,24.3
Boss Lake,-120.74194,49.87167,CAN,BC,Brookmere,11.3
Boston Lake,-125.21222,49.65111,CAN,BC,Bevan,9.4
Bostrom Lake,-124.43194,53.54472,CAN,BC,Lily Lake,42.1
Boswell Lake,-121.45278,52.54139,CAN,BC,Hydraulic,18.7
Botanie Lake,-121.54222,50.38333,CAN,BC,Lytton,17.2
Botel Lake,-127.97972,50.49722,CAN,BC,Elephant Crossing,19.9
Botts Lake,-116.3625,50.79778,CAN,BC,Kootenay Crossing,23.9
Boucher Lake,-121.66667,55.99889,CAN,BC,Farrell Creek,14.1
Bouchie Lake,-122.62639,53.03583,CAN,BC,Quesnel,10.9
Boudreau Lake,-121.34472,56.16111,CAN,BC,Attachie,7.6
Boulanger Lake,-120.335,51.24417,CAN,BC,Chinook Cove,11.8
Boulder City Lake,-129.02694,58.40917,CAN,BC,Boulder City,1.9
Boulder Lake,-123.82611,48.49694,CAN,BC,Leechtown,8.4
Boulder Lake,-120.27972,49.87611,CAN,BC,Jellicoe,21.4
Boulder Lake,-124.09278,50.16917,CAN,BC,Homfray Creek,41.1
Boulder Lake,-121.64944,55.33972,CAN,BC,Twidwell Bend,31.2
Bouleau Lake,-119.65889,50.28639,CAN,BC,Fintry,20.2
Boulton Lake,-132.10028,53.78361,CAN,BC,Port Clements,12.2
Boundary Lake,-120.01028,56.345,CAN,BC,Shearer Dale,31.3
Boundary Lake,-116.89028,49.0075,CAN,BC,Jersey,27
Boundary Line Lake,-120.55611,51.72583,CAN,BC,Mahood Falls,13.6
Bow Lake,-123.17333,54.07083,CAN,BC,Isle Pierre,14.3
Bowbyes Lake,-128.72139,54.10667,CAN,BC,Kitimat,7.5
Bowers Lake,-120.43444,50.66444,CAN,BC,Kamloops,6.8
Bowers Lake,-120.69611,51.66889,CAN,BC,Deka Lake,12.6
Bowl Lake,-124.54472,51.41139,CAN,BC,Tatlayoko Lake,34.8
Bowman Lake,-127.3575,50.97083,CAN,BC,Warner Bay,20.1
Bowron Lake,-121.37917,53.23194,CAN,BC,Stanley,31.5
Bowron River,-121.82639,54.05833,CAN,BC,Newlands,24.8
Bowser Lake,-129.5625,56.44444,CAN,BC,Bell,36.3
Bowser River,-129.31861,56.35917,CAN,BC,Meziadin Junction,28.7
Box Lake,-117.71667,50.20972,CAN,BC,Nakusp,6.6
Boya Lake,-129.09583,59.38194,CAN,BC,Good Hope Lake,16.2
Boyd Lake,-121.32583,51.35667,CAN,BC,Chasm,19
Boyd Lake,-125.77556,53.97389,CAN,BC,Danskin,2
Boydell Lake,-127.36917,51.10028,CAN,BC,Warner Bay,19.6
Boyer Lake,-120.82389,51.18528,CAN,BC,Vidette,5.7
Boyle Lake,-124.25611,50.48306,CAN,BC,Brem River,29.6
Braden River,-127.69861,52.53,CAN,BC,Shearwater,50.3
Bradley Lake,-124.98833,49.54833,CAN,BC,Cumberland,8.4
Brannen Lake,-124.05528,49.21417,CAN,BC,Lantzville,4.3
Bras Lake,-127.80083,55.46111,CAN,BC,Hazelton,24.2
Bratko Lake,-122.28111,54.27139,CAN,BC,Newlands,19.8
Bray Lake,-119.7175,50.75028,CAN,BC,Chase,8
Breadalbane Lake,-123.85833,54.145,CAN,BC,Vanderhoof,17.2
Breeze Lake,-123.09139,53.97028,CAN,BC,Isle Pierre,10.6
Brem River,-124.66611,50.43556,CAN,BC,Brem River,0.2
Bremner Lake,-130.20194,54.12917,CAN,BC,Osland,2.3
Brenda Lake,-120.04306,49.88611,CAN,BC,Peachland,25.3
Brennan Lakes,-123.31222,49.6525,CAN,BC,Woodfibre,4.7
Brent Lake,-119.77861,49.5,CAN,BC,Shingle Creek,2.4
Brenton Lakes,-123.82278,48.90889,CAN,BC,Ladysmith,9.4
Brew Lake,-123.18167,50.03083,CAN,BC,McGuire,6
Brewster Lake,-125.58472,50.09583,CAN,BC,Bloedel,14.5
Brewster Lakes,-124.54139,53.41222,CAN,BC,Lily Lake,56.1
Bridal Lake,-117.04,49.06028,CAN,BC,Jersey,14.8
